instance,n_customers,placement_seed,coverage,coverage_pct,pair_rank_within_coverage,node_i,node_j
tc0c40s5ct0.xml,40,20240530,0.2,20%,117,13,39
tc0c40s5ct0.xml,40,20240530,0.2,20%,118,13,19
tc0c40s5ct0.xml,40,20240530,0.2,20%,119,2,29
tc0c40s5ct0.xml,40,20240530,0.2,20%,120,23,25
tc0c40s5ct0.xml,40,20240530,0.2,20%,121,12,37
tc0c40s5ct0.xml,40,20240530,0.2,20%,122,32,38
tc0c40s5ct0.xml,40,20240530,0.2,20%,123,2,24
tc0c40s5ct0.xml,40,20240530,0.2,20%,124,4,20
tc0c40s5ct0.xml,40,20240530,0.2,20%,125,8,13
tc0c40s5ct0.xml,40,20240530,0.2,20%,126,15,18
tc0c40s5ct0.xml,40,20240530,0.2,20%,127,31,32
tc0c40s5ct0.xml,40,20240530,0.2,20%,128,3,7
tc0c40s5ct0.xml,40,20240530,0.2,20%,129,29,39
tc0c40s5ct0.xml,40,20240530,0.2,20%,130,1,24
tc0c40s5ct0.xml,40,20240530,0.2,20%,131,15,32
tc0c40s5ct0.xml,40,20240530,0.2,20%,132,1,31
tc0c40s5ct0.xml,40,20240530,0.2,20%,133,10,19
tc0c40s5ct0.xml,40,20240530,0.2,20%,134,10,34
tc0c40s5ct0.xml,40,20240530,0.2,20%,135,9,11
tc0c40s5ct0.xml,40,20240530,0.2,20%,136,20,30
tc0c40s5ct0.xml,40,20240530,0.2,20%,137,9,37
tc0c40s5ct0.xml,40,20240530,0.2,20%,138,10,20
tc0c40s5ct0.xml,40,20240530,0.2,20%,139,3,28
tc0c40s5ct0.xml,40,20240530,0.2,20%,140,26,40
tc0c40s5ct0.xml,40,20240530,0.2,20%,141,38,40
tc0c40s5ct0.xml,40,20240530,0.2,20%,142,3,8
tc0c40s5ct0.xml,40,20240530,0.2,20%,143,5,37
tc0c40s5ct0.xml,40,20240530,0.2,20%,144,18,36
tc0c40s5ct0.xml,40,20240530,0.2,20%,145,21,35
tc0c40s5ct0.xml,40,20240530,0.2,20%,146,10,37
tc0c40s5ct0.xml,40,20240530,0.2,20%,147,2,26
tc0c40s5ct0.xml,40,20240530,0.2,20%,148,7,17
tc0c40s5ct0.xml,40,20240530,0.2,20%,149,9,26
tc0c40s5ct0.xml,40,20240530,0.2,20%,150,24,39
tc0c40s5ct0.xml,40,20240530,0.2,20%,151,19,26
tc0c40s5ct0.xml,40,20240530,0.2,20%,152,20,29
tc0c40s5ct0.xml,40,20240530,0.2,20%,153,33,38
tc0c40s5ct0.xml,40,20240530,0.2,20%,154,9,40
tc0c40s5ct0.xml,40,20240530,0.2,20%,155,6,9
tc0c40s5ct0.xml,40,20240530,0.2,20%,156,25,36
tc0c40s5ct0.xml,40,20240530,0.3,30%,1,9,34
tc0c40s5ct0.xml,40,20240530,0.3,30%,2,7,26
tc0c40s5ct0.xml,40,20240530,0.3,30%,3,22,35
tc0c40s5ct0.xml,40,20240530,0.3,30%,4,36,37
tc0c40s5ct0.xml,40,20240530,0.3,30%,5,21,26
tc0c40s5ct0.xml,40,20240530,0.3,30%,6,11,27
tc0c40s5ct0.xml,40,20240530,0.3,30%,7,17,27
tc0c40s5ct0.xml,40,20240530,0.3,30%,8,10,18
tc0c40s5ct0.xml,40,20240530,0.3,30%,9,5,15
tc0c40s5ct0.xml,40,20240530,0.3,30%,10,13,23
tc0c40s5ct0.xml,40,20240530,0.3,30%,11,10,36
tc0c40s5ct0.xml,40,20240530,0.3,30%,12,7,19
tc0c40s5ct0.xml,40,20240530,0.3,30%,13,5,21
tc0c40s5ct0.xml,40,20240530,0.3,30%,14,3,36
tc0c40s5ct0.xml,40,20240530,0.3,30%,15,15,39
tc0c40s5ct0.xml,40,20240530,0.3,30%,16,21,34
tc0c40s5ct0.xml,40,20240530,0.3,30%,17,20,24
tc0c40s5ct0.xml,40,20240530,0.3,30%,18,2,31
tc0c40s5ct0.xml,40,20240530,0.3,30%,19,4,29
tc0c40s5ct0.xml,40,20240530,0.3,30%,20,6,37
tc0c40s5ct0.xml,40,20240530,0.3,30%,21,1,7
tc0c40s5ct0.xml,40,20240530,0.3,30%,22,4,14
tc0c40s5ct0.xml,40,20240530,0.3,30%,23,20,32
tc0c40s5ct0.xml,40,20240530,0.3,30%,24,17,21
tc0c40s5ct0.xml,40,20240530,0.3,30%,25,6,17
tc0c40s5ct0.xml,40,20240530,0.3,30%,26,25,32
tc0c40s5ct0.xml,40,20240530,0.3,30%,27,18,34
tc0c40s5ct0.xml,40,20240530,0.3,30%,28,21,33
tc0c40s5ct0.xml,40,20240530,0.3,30%,29,14,37
tc0c40s5ct0.xml,40,20240530,0.3,30%,30,19,32
tc0c40s5ct0.xml,40,20240530,0.3,30%,31,21,29
tc0c40s5ct0.xml,40,20240530,0.3,30%,32,10,22
tc0c40s5ct0.xml,40,20240530,0.3,30%,33,29,30
tc0c40s5ct0.xml,40,20240530,0.3,30%,34,15,36
tc0c40s5ct0.xml,40,20240530,0.3,30%,35,2,39
tc0c40s5ct0.xml,40,20240530,0.3,30%,36,4,13
tc0c40s5ct0.xml,40,20240530,0.3,30%,37,11,38
tc0c40s5ct0.xml,40,20240530,0.3,30%,38,20,38
tc0c40s5ct0.xml,40,20240530,0.3,30%,39,26,30
tc0c40s5ct0.xml,40,20240530,0.3,30%,40,34,35
tc0c40s5ct0.xml,40,20240530,0.3,30%,41,6,10
tc0c40s5ct0.xml,40,20240530,0.3,30%,42,3,24
tc0c40s5ct0.xml,40,20240530,0.3,30%,43,10,32
tc0c40s5ct0.xml,40,20240530,0.3,30%,44,26,29
tc0c40s5ct0.xml,40,20240530,0.3,30%,45,5,12
tc0c40s5ct0.xml,40,20240530,0.3,30%,46,28,38
tc0c40s5ct0.xml,40,20240530,0.3,30%,47,27,39
tc0c40s5ct0.xml,40,20240530,0.3,30%,48,12,31
tc0c40s5ct0.xml,40,20240530,0.3,30%,49,12,22
tc0c40s5ct0.xml,40,20240530,0.3,30%,50,21,36
tc0c40s5ct0.xml,40,20240530,0.3,30%,51,18,25
tc0c40s5ct0.xml,40,20240530,0.3,30%,52,1,12
tc0c40s5ct0.xml,40,20240530,0.3,30%,53,10,39
tc0c40s5ct0.xml,40,20240530,0.3,30%,54,13,27
tc0c40s5ct0.xml,40,20240530,0.3,30%,55,13,25
tc0c40s5ct0.xml,40,20240530,0.3,30%,56,20,25
tc0c40s5ct0.xml,40,20240530,0.3,30%,57,5,35
tc0c40s5ct0.xml,40,20240530,0.3,30%,58,1,11
tc0c40s5ct0.xml,40,20240530,0.3,30%,59,11,16
tc0c40s5ct0.xml,40,20240530,0.3,30%,60,7,25
tc0c40s5ct0.xml,40,20240530,0.3,30%,61,24,33
tc0c40s5ct0.xml,40,20240530,0.3,30%,62,1,25
tc0c40s5ct0.xml,40,20240530,0.3,30%,63,20,35
tc0c40s5ct0.xml,40,20240530,0.3,30%,64,4,37
tc0c40s5ct0.xml,40,20240530,0.3,30%,65,8,19
tc0c40s5ct0.xml,40,20240530,0.3,30%,66,25,26
tc0c40s5ct0.xml,40,20240530,0.3,30%,67,26,28
tc0c40s5ct0.xml,40,20240530,0.3,30%,68,9,31
tc0c40s5ct0.xml,40,20240530,0.3,30%,69,16,20
tc0c40s5ct0.xml,40,20240530,0.3,30%,70,25,28
tc0c40s5ct0.xml,40,20240530,0.3,30%,71,10,26
tc0c40s5ct0.xml,40,20240530,0.3,30%,72,2,36
tc0c40s5ct0.xml,40,20240530,0.3,30%,73,14,25
tc0c40s5ct0.xml,40,20240530,0.3,30%,74,22,37
tc0c40s5ct0.xml,40,20240530,0.3,30%,75,24,27
tc0c40s5ct0.xml,40,20240530,0.3,30%,76,21,40
tc0c40s5ct0.xml,40,20240530,0.3,30%,77,20,27
tc0c40s5ct0.xml,40,20240530,0.3,30%,78,3,13
tc0c40s5ct0.xml,40,20240530,0.3,30%,79,3,11
tc0c40s5ct0.xml,40,20240530,0.3,30%,80,29,32
tc0c40s5ct0.xml,40,20240530,0.3,30%,81,33,39
tc0c40s5ct0.xml,40,20240530,0.3,30%,82,16,38
tc0c40s5ct0.xml,40,20240530,0.3,30%,83,4,28
tc0c40s5ct0.xml,40,20240530,0.3,30%,84,21,38
tc0c40s5ct0.xml,40,20240530,0.3,30%,85,11,22
tc0c40s5ct0.xml,40,20240530,0.3,30%,86,22,34
tc0c40s5ct0.xml,40,20240530,0.3,30%,87,31,36
tc0c40s5ct0.xml,40,20240530,0.3,30%,88,24,32
tc0c40s5ct0.xml,40,20240530,0.3,30%,89,4,21
tc0c40s5ct0.xml,40,20240530,0.3,30%,90,20,37
tc0c40s5ct0.xml,40,20240530,0.3,30%,91,6,36
tc0c40s5ct0.xml,40,20240530,0.3,30%,92,15,37
tc0c40s5ct0.xml,40,20240530,0.3,30%,93,13,24
tc0c40s5ct0.xml,40,20240530,0.3,30%,94,28,37
tc0c40s5ct0.xml,40,20240530,0.3,30%,95,19,25
tc0c40s5ct0.xml,40,20240530,0.3,30%,96,10,27
tc0c40s5ct0.xml,40,20240530,0.3,30%,97,30,38
tc0c40s5ct0.xml,40,20240530,0.3,30%,98,12,23
tc0c40s5ct0.xml,40,20240530,0.3,30%,99,18,35
tc0c40s5ct0.xml,40,20240530,0.3,30%,100,17,40
tc0c40s5ct0.xml,40,20240530,0.3,30%,101,20,28
tc0c40s5ct0.xml,40,20240530,0.3,30%,102,23,40
tc0c40s5ct0.xml,40,20240530,0.3,30%,103,3,5
tc0c40s5ct0.xml,40,20240530,0.3,30%,104,4,18
tc0c40s5ct0.xml,40,20240530,0.3,30%,105,7,22
tc0c40s5ct0.xml,40,20240530,0.3,30%,106,34,40
tc0c40s5ct0.xml,40,20240530,0.3,30%,107,9,30
tc0c40s5ct0.xml,40,20240530,0.3,30%,108,5,23
tc0c40s5ct0.xml,40,20240530,0.3,30%,109,17,37
tc0c40s5ct0.xml,40,20240530,0.3,30%,110,3,15
tc0c40s5ct0.xml,40,20240530,0.3,30%,111,1,34
tc0c40s5ct0.xml,40,20240530,0.3,30%,112,35,39
tc0c40s5ct0.xml,40,20240530,0.3,30%,113,6,40
tc0c40s5ct0.xml,40,20240530,0.3,30%,114,4,23
tc0c40s5ct0.xml,40,20240530,0.3,30%,115,18,31
tc0c40s5ct0.xml,40,20240530,0.3,30%,116,7,21
tc0c40s5ct0.xml,40,20240530,0.3,30%,117,13,39
tc0c40s5ct0.xml,40,20240530,0.3,30%,118,13,19
tc0c40s5ct0.xml,40,20240530,0.3,30%,119,2,29
tc0c40s5ct0.xml,40,20240530,0.3,30%,120,23,25
tc0c40s5ct0.xml,40,20240530,0.3,30%,121,12,37
tc0c40s5ct0.xml,40,20240530,0.3,30%,122,32,38
tc0c40s5ct0.xml,40,20240530,0.3,30%,123,2,24
tc0c40s5ct0.xml,40,20240530,0.3,30%,124,4,20
tc0c40s5ct0.xml,40,20240530,0.3,30%,125,8,13
tc0c40s5ct0.xml,40,20240530,0.3,30%,126,15,18
tc0c40s5ct0.xml,40,20240530,0.3,30%,127,31,32
tc0c40s5ct0.xml,40,20240530,0.3,30%,128,3,7
tc0c40s5ct0.xml,40,20240530,0.3,30%,129,29,39
tc0c40s5ct0.xml,40,20240530,0.3,30%,130,1,24
tc0c40s5ct0.xml,40,20240530,0.3,30%,131,15,32
tc0c40s5ct0.xml,40,20240530,0.3,30%,132,1,31
tc0c40s5ct0.xml,40,20240530,0.3,30%,133,10,19
tc0c40s5ct0.xml,40,20240530,0.3,30%,134,10,34
tc0c40s5ct0.xml,40,20240530,0.3,30%,135,9,11
tc0c40s5ct0.xml,40,20240530,0.3,30%,136,20,30
tc0c40s5ct0.xml,40,20240530,0.3,30%,137,9,37
tc0c40s5ct0.xml,40,20240530,0.3,30%,138,10,20
tc0c40s5ct0.xml,40,20240530,0.3,30%,139,3,28
tc0c40s5ct0.xml,40,20240530,0.3,30%,140,26,40
tc0c40s5ct0.xml,40,20240530,0.3,30%,141,38,40
tc0c40s5ct0.xml,40,20240530,0.3,30%,142,3,8
tc0c40s5ct0.xml,40,20240530,0.3,30%,143,5,37
tc0c40s5ct0.xml,40,20240530,0.3,30%,144,18,36
tc0c40s5ct0.xml,40,20240530,0.3,30%,145,21,35
tc0c40s5ct0.xml,40,20240530,0.3,30%,146,10,37
tc0c40s5ct0.xml,40,20240530,0.3,30%,147,2,26
tc0c40s5ct0.xml,40,20240530,0.3,30%,148,7,17
tc0c40s5ct0.xml,40,20240530,0.3,30%,149,9,26
tc0c40s5ct0.xml,40,20240530,0.3,30%,150,24,39
tc0c40s5ct0.xml,40,20240530,0.3,30%,151,19,26
tc0c40s5ct0.xml,40,20240530,0.3,30%,152,20,29
tc0c40s5ct0.xml,40,20240530,0.3,30%,153,33,38
tc0c40s5ct0.xml,40,20240530,0.3,30%,154,9,40
tc0c40s5ct0.xml,40,20240530,0.3,30%,155,6,9
tc0c40s5ct0.xml,40,20240530,0.3,30%,156,25,36
tc0c40s5ct0.xml,40,20240530,0.3,30%,157,2,10
tc0c40s5ct0.xml,40,20240530,0.3,30%,158,17,34
tc0c40s5ct0.xml,40,20240530,0.3,30%,159,4,33
tc0c40s5ct0.xml,40,20240530,0.3,30%,160,17,31
tc0c40s5ct0.xml,40,20240530,0.3,30%,161,2,19
tc0c40s5ct0.xml,40,20240530,0.3,30%,162,9,22
tc0c40s5ct0.xml,40,20240530,0.3,30%,163,23,24
tc0c40s5ct0.xml,40,20240530,0.3,30%,164,33,36
tc0c40s5ct0.xml,40,20240530,0.3,30%,165,19,24
tc0c40s5ct0.xml,40,20240530,0.3,30%,166,12,33
tc0c40s5ct0.xml,40,20240530,0.3,30%,167,21,30
tc0c40s5ct0.xml,40,20240530,0.3,30%,168,19,40
tc0c40s5ct0.xml,40,20240530,0.3,30%,169,16,34
tc0c40s5ct0.xml,40,20240530,0.3,30%,170,20,33
tc0c40s5ct0.xml,40,20240530,0.3,30%,171,24,31
tc0c40s5ct0.xml,40,20240530,0.3,30%,172,21,25
tc0c40s5ct0.xml,40,20240530,0.3,30%,173,27,30
tc0c40s5ct0.xml,40,20240530,0.3,30%,174,3,35
tc0c40s5ct0.xml,40,20240530,0.3,30%,175,8,27
tc0c40s5ct0.xml,40,20240530,0.3,30%,176,21,28
tc0c40s5ct0.xml,40,20240530,0.3,30%,177,12,27
tc0c40s5ct0.xml,40,20240530,0.3,30%,178,14,16
tc0c40s5ct0.xml,40,20240530,0.3,30%,179,6,18
tc0c40s5ct0.xml,40,20240530,0.3,30%,180,1,27
tc0c40s5ct0.xml,40,20240530,0.3,30%,181,8,26
tc0c40s5ct0.xml,40,20240530,0.3,30%,182,7,10
tc0c40s5ct0.xml,40,20240530,0.3,30%,183,7,39
tc0c40s5ct0.xml,40,20240530,0.3,30%,184,25,30
tc0c40s5ct0.xml,40,20240530,0.3,30%,185,39,40
tc0c40s5ct0.xml,40,20240530,0.3,30%,186,36,40
tc0c40s5ct0.xml,40,20240530,0.3,30%,187,4,10
tc0c40s5ct0.xml,40,20240530,0.3,30%,188,3,17
tc0c40s5ct0.xml,40,20240530,0.3,30%,189,10,35
tc0c40s5ct0.xml,40,20240530,0.3,30%,190,26,39
tc0c40s5ct0.xml,40,20240530,0.3,30%,191,1,19
tc0c40s5ct0.xml,40,20240530,0.3,30%,192,9,33
tc0c40s5ct0.xml,40,20240530,0.3,30%,193,11,13
tc0c40s5ct0.xml,40,20240530,0.3,30%,194,23,29
tc0c40s5ct0.xml,40,20240530,0.3,30%,195,30,39
tc0c40s5ct0.xml,40,20240530,0.3,30%,196,14,32
tc0c40s5ct0.xml,40,20240530,0.3,30%,197,23,35
tc0c40s5ct0.xml,40,20240530,0.3,30%,198,13,15
tc0c40s5ct0.xml,40,20240530,0.3,30%,199,2,23
tc0c40s5ct0.xml,40,20240530,0.3,30%,200,9,18
tc0c40s5ct0.xml,40,20240530,0.3,30%,201,11,18
tc0c40s5ct0.xml,40,20240530,0.3,30%,202,7,31
tc0c40s5ct0.xml,40,20240530,0.3,30%,203,25,35
tc0c40s5ct0.xml,40,20240530,0.3,30%,204,3,37
tc0c40s5ct0.xml,40,20240530,0.3,30%,205,19,20
tc0c40s5ct0.xml,40,20240530,0.3,30%,206,5,39
tc0c40s5ct0.xml,40,20240530,0.3,30%,207,27,33
tc0c40s5ct0.xml,40,20240530,0.3,30%,208,18,39
tc0c40s5ct0.xml,40,20240530,0.3,30%,209,30,32
tc0c40s5ct0.xml,40,20240530,0.3,30%,210,33,37
tc0c40s5ct0.xml,40,20240530,0.3,30%,211,23,26
tc0c40s5ct0.xml,40,20240530,0.3,30%,212,8,23
tc0c40s5ct0.xml,40,20240530,0.3,30%,213,6,16
tc0c40s5ct0.xml,40,20240530,0.3,30%,214,1,8
tc0c40s5ct0.xml,40,20240530,0.3,30%,215,11,12
tc0c40s5ct0.xml,40,20240530,0.3,30%,216,12,30
tc0c40s5ct0.xml,40,20240530,0.3,30%,217,30,37
tc0c40s5ct0.xml,40,20240530,0.3,30%,218,12,36
tc0c40s5ct0.xml,40,20240530,0.3,30%,219,16,27
tc0c40s5ct0.xml,40,20240530,0.3,30%,220,12,13
tc0c40s5ct0.xml,40,20240530,0.3,30%,221,3,10
tc0c40s5ct0.xml,40,20240530,0.3,30%,222,8,15
tc0c40s5ct0.xml,40,20240530,0.3,30%,223,7,27
tc0c40s5ct0.xml,40,20240530,0.3,30%,224,31,38
tc0c40s5ct0.xml,40,20240530,0.3,30%,225,12,32
tc0c40s5ct0.xml,40,20240530,0.3,30%,226,2,11
tc0c40s5ct0.xml,40,20240530,0.3,30%,227,4,31
tc0c40s5ct0.xml,40,20240530,0.3,30%,228,9,25
tc0c40s5ct0.xml,40,20240530,0.3,30%,229,11,39
tc0c40s5ct0.xml,40,20240530,0.3,30%,230,20,31
tc0c40s5ct0.xml,40,20240530,0.3,30%,231,20,23
tc0c40s5ct0.xml,40,20240530,0.3,30%,232,8,11
tc0c40s5ct0.xml,40,20240530,0.3,30%,233,26,31
tc0c40s5ct0.xml,40,20240530,0.3,30%,234,9,17
tc0c40s5ct0.xml,40,20240531,0.1,10%,1,8,14
tc0c40s5ct0.xml,40,20240531,0.1,10%,2,9,16
tc0c40s5ct0.xml,40,20240531,0.1,10%,3,32,34
tc0c40s5ct0.xml,40,20240531,0.1,10%,4,22,25
tc0c40s5ct0.xml,40,20240531,0.1,10%,5,9,38
tc0c40s5ct0.xml,40,20240531,0.1,10%,6,7,19
tc0c40s5ct0.xml,40,20240531,0.1,10%,7,5,22
tc0c40s5ct0.xml,40,20240531,0.1,10%,8,13,39
tc0c40s5ct0.xml,40,20240531,0.1,10%,9,5,39
tc0c40s5ct0.xml,40,20240531,0.1,10%,10,12,38
tc0c40s5ct0.xml,40,20240531,0.1,10%,11,7,29
tc0c40s5ct0.xml,40,20240531,0.1,10%,12,19,26
tc0c40s5ct0.xml,40,20240531,0.1,10%,13,21,38
tc0c40s5ct0.xml,40,20240531,0.1,10%,14,2,27
tc0c40s5ct0.xml,40,20240531,0.1,10%,15,8,32
tc0c40s5ct0.xml,40,20240531,0.1,10%,16,14,27
tc0c40s5ct0.xml,40,20240531,0.1,10%,17,13,14
tc0c40s5ct0.xml,40,20240531,0.1,10%,18,6,14
tc0c40s5ct0.xml,40,20240531,0.1,10%,19,19,35
tc0c40s5ct0.xml,40,20240531,0.1,10%,20,7,16
tc0c40s5ct0.xml,40,20240531,0.1,10%,21,13,37
tc0c40s5ct0.xml,40,20240531,0.1,10%,22,32,38
tc0c40s5ct0.xml,40,20240531,0.1,10%,23,15,17
tc0c40s5ct0.xml,40,20240531,0.1,10%,24,9,35
tc0c40s5ct0.xml,40,20240531,0.1,10%,25,27,31
tc0c40s5ct0.xml,40,20240531,0.1,10%,26,22,32
tc0c40s5ct0.xml,40,20240531,0.1,10%,27,22,23
tc0c40s5ct0.xml,40,20240531,0.1,10%,28,23,40
tc0c40s5ct0.xml,40,20240531,0.1,10%,29,19,40
tc0c40s5ct0.xml,40,20240531,0.1,10%,30,12,32
tc0c40s5ct0.xml,40,20240531,0.1,10%,31,21,36
tc0c40s5ct0.xml,40,20240531,0.1,10%,32,1,13
tc0c40s5ct0.xml,40,20240531,0.1,10%,33,7,33
tc0c40s5ct0.xml,40,20240531,0.1,10%,34,8,39
tc0c40s5ct0.xml,40,20240531,0.1,10%,35,1,30
tc0c40s5ct0.xml,40,20240531,0.1,10%,36,18,32
tc0c40s5ct0.xml,40,20240531,0.1,10%,37,7,28
tc0c40s5ct0.xml,40,20240531,0.1,10%,38,23,34
tc0c40s5ct0.xml,40,20240531,0.1,10%,39,2,8
tc0c40s5ct0.xml,40,20240531,0.1,10%,40,10,40
tc0c40s5ct0.xml,40,20240531,0.1,10%,41,15,25
tc0c40s5ct0.xml,40,20240531,0.1,10%,42,18,22
tc0c40s5ct0.xml,40,20240531,0.1,10%,43,25,40
tc0c40s5ct0.xml,40,20240531,0.1,10%,44,7,38
tc0c40s5ct0.xml,40,20240531,0.1,10%,45,11,28
tc0c40s5ct0.xml,40,20240531,0.1,10%,46,5,19
tc0c40s5ct0.xml,40,20240531,0.1,10%,47,11,26
tc0c40s5ct0.xml,40,20240531,0.1,10%,48,2,21
tc0c40s5ct0.xml,40,20240531,0.1,10%,49,18,19
tc0c40s5ct0.xml,40,20240531,0.1,10%,50,12,31
tc0c40s5ct0.xml,40,20240531,0.1,10%,51,31,32
tc0c40s5ct0.xml,40,20240531,0.1,10%,52,2,29
tc0c40s5ct0.xml,40,20240531,0.1,10%,53,11,38
tc0c40s5ct0.xml,40,20240531,0.1,10%,54,3,34
tc0c40s5ct0.xml,40,20240531,0.1,10%,55,3,31
tc0c40s5ct0.xml,40,20240531,0.1,10%,56,1,26
tc0c40s5ct0.xml,40,20240531,0.1,10%,57,20,36
tc0c40s5ct0.xml,40,20240531,0.1,10%,58,1,39
tc0c40s5ct0.xml,40,20240531,0.1,10%,59,20,31
tc0c40s5ct0.xml,40,20240531,0.1,10%,60,11,13
tc0c40s5ct0.xml,40,20240531,0.1,10%,61,12,15
tc0c40s5ct0.xml,40,20240531,0.1,10%,62,22,33
tc0c40s5ct0.xml,40,20240531,0.1,10%,63,31,40
tc0c40s5ct0.xml,40,20240531,0.1,10%,64,15,36
tc0c40s5ct0.xml,40,20240531,0.1,10%,65,9,33
tc0c40s5ct0.xml,40,20240531,0.1,10%,66,10,12
tc0c40s5ct0.xml,40,20240531,0.1,10%,67,7,30
tc0c40s5ct0.xml,40,20240531,0.1,10%,68,16,28
tc0c40s5ct0.xml,40,20240531,0.1,10%,69,5,7
tc0c40s5ct0.xml,40,20240531,0.1,10%,70,3,8
tc0c40s5ct0.xml,40,20240531,0.1,10%,71,26,33
tc0c40s5ct0.xml,40,20240531,0.1,10%,72,12,28
tc0c40s5ct0.xml,40,20240531,0.1,10%,73,10,33
tc0c40s5ct0.xml,40,20240531,0.1,10%,74,1,9
tc0c40s5ct0.xml,40,20240531,0.1,10%,75,29,31
tc0c40s5ct0.xml,40,20240531,0.1,10%,76,4,31
tc0c40s5ct0.xml,40,20240531,0.1,10%,77,29,30
tc0c40s5ct0.xml,40,20240531,0.1,10%,78,23,25
tc0c40s5ct0.xml,40,20240531,0.2,20%,1,8,14
tc0c40s5ct0.xml,40,20240531,0.2,20%,2,9,16
tc0c40s5ct0.xml,40,20240531,0.2,20%,3,32,34
tc0c40s5ct0.xml,40,20240531,0.2,20%,4,22,25
tc0c40s5ct0.xml,40,20240531,0.2,20%,5,9,38
tc0c40s5ct0.xml,40,20240531,0.2,20%,6,7,19
tc0c40s5ct0.xml,40,20240531,0.2,20%,7,5,22
tc0c40s5ct0.xml,40,20240531,0.2,20%,8,13,39
tc0c40s5ct0.xml,40,20240531,0.2,20%,9,5,39
tc0c40s5ct0.xml,40,20240531,0.2,20%,10,12,38
tc0c40s5ct0.xml,40,20240531,0.2,20%,11,7,29
tc0c40s5ct0.xml,40,20240531,0.2,20%,12,19,26
tc0c40s5ct0.xml,40,20240531,0.2,20%,13,21,38
tc0c40s5ct0.xml,40,20240531,0.2,20%,14,2,27
tc0c40s5ct0.xml,40,20240531,0.2,20%,15,8,32
tc0c40s5ct0.xml,40,20240531,0.2,20%,16,14,27
tc0c40s5ct0.xml,40,20240531,0.2,20%,17,13,14
tc0c40s5ct0.xml,40,20240531,0.2,20%,18,6,14
tc0c40s5ct0.xml,40,20240531,0.2,20%,19,19,35
tc0c40s5ct0.xml,40,20240531,0.2,20%,20,7,16
tc0c40s5ct0.xml,40,20240531,0.2,20%,21,13,37
tc0c40s5ct0.xml,40,20240531,0.2,20%,22,32,38
tc0c40s5ct0.xml,40,20240531,0.2,20%,23,15,17
tc0c40s5ct0.xml,40,20240531,0.2,20%,24,9,35
tc0c40s5ct0.xml,40,20240531,0.2,20%,25,27,31
tc0c40s5ct0.xml,40,20240531,0.2,20%,26,22,32
tc0c40s5ct0.xml,40,20240531,0.2,20%,27,22,23
tc0c40s5ct0.xml,40,20240531,0.2,20%,28,23,40
tc0c40s5ct0.xml,40,20240531,0.2,20%,29,19,40
tc0c40s5ct0.xml,40,20240531,0.2,20%,30,12,32
tc0c40s5ct0.xml,40,20240531,0.2,20%,31,21,36
tc0c40s5ct0.xml,40,20240531,0.2,20%,32,1,13
tc0c40s5ct0.xml,40,20240531,0.2,20%,33,7,33
tc0c40s5ct0.xml,40,20240531,0.2,20%,34,8,39
tc0c40s5ct0.xml,40,20240531,0.2,20%,35,1,30
tc0c40s5ct0.xml,40,20240531,0.2,20%,36,18,32
tc0c40s5ct0.xml,40,20240531,0.2,20%,37,7,28
tc0c40s5ct0.xml,40,20240531,0.2,20%,38,23,34
tc0c40s5ct0.xml,40,20240531,0.2,20%,39,2,8
tc0c40s5ct0.xml,40,20240531,0.2,20%,40,10,40
tc0c40s5ct0.xml,40,20240531,0.2,20%,41,15,25
tc0c40s5ct0.xml,40,20240531,0.2,20%,42,18,22
tc0c40s5ct0.xml,40,20240531,0.2,20%,43,25,40
tc0c40s5ct0.xml,40,20240531,0.2,20%,44,7,38
tc0c40s5ct0.xml,40,20240531,0.2,20%,45,11,28
tc0c40s5ct0.xml,40,20240531,0.2,20%,46,5,19
tc0c40s5ct0.xml,40,20240531,0.2,20%,47,11,26
tc0c40s5ct0.xml,40,20240531,0.2,20%,48,2,21
tc0c40s5ct0.xml,40,20240531,0.2,20%,49,18,19
tc0c40s5ct0.xml,40,20240531,0.2,20%,50,12,31
tc0c40s5ct0.xml,40,20240531,0.2,20%,51,31,32
tc0c40s5ct0.xml,40,20240531,0.2,20%,52,2,29
tc0c40s5ct0.xml,40,20240531,0.2,20%,53,11,38
tc0c40s5ct0.xml,40,20240531,0.2,20%,54,3,34
tc0c40s5ct0.xml,40,20240531,0.2,20%,55,3,31
tc0c40s5ct0.xml,40,20240531,0.2,20%,56,1,26
tc0c40s5ct0.xml,40,20240531,0.2,20%,57,20,36
tc0c40s5ct0.xml,40,20240531,0.2,20%,58,1,39
tc0c40s5ct0.xml,40,20240531,0.2,20%,59,20,31
tc0c40s5ct0.xml,40,20240531,0.2,20%,60,11,13
tc0c40s5ct0.xml,40,20240531,0.2,20%,61,12,15
tc0c40s5ct0.xml,40,20240531,0.2,20%,62,22,33
tc0c40s5ct0.xml,40,20240531,0.2,20%,63,31,40
tc0c40s5ct0.xml,40,20240531,0.2,20%,64,15,36
tc0c40s5ct0.xml,40,20240531,0.2,20%,65,9,33
tc0c40s5ct0.xml,40,20240531,0.2,20%,66,10,12
tc0c40s5ct0.xml,40,20240531,0.2,20%,67,7,30
tc0c40s5ct0.xml,40,20240531,0.2,20%,68,16,28
tc0c40s5ct0.xml,40,20240531,0.2,20%,69,5,7
tc0c40s5ct0.xml,40,20240531,0.2,20%,70,3,8
